DATAFLOW,LAST UPDATE,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Bosnia and Herzegovina,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2025,156783.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Bosnia and Herzegovina,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2024,3166.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Bosnia and Herzegovina,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2025,547.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Bosnia and Herzegovina,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2024,17435.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Bosnia and Herzegovina,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2025,31311.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Belgium (incl. Luxembourg 'LU' -> 1998),"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2024,173429.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Belgium (incl. Luxembourg 'LU' -> 1998),"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2024,50.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Belgium (incl. Luxembourg 'LU' -> 1998),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2024,8965.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Belgium (incl. Luxembourg 'LU' -> 1998),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,4642.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Belgium (incl. Luxembourg 'LU' -> 1998),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",IMPORT,QUANTITY_KG,2024,165.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Belgium (incl. Luxembourg 'LU' -> 1998),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2024,73.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Belgium (incl. Luxembourg 'LU' -> 1998),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2024,126885.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Bulgaria,"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2024,900.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Bulgaria,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2024,1144.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Bulgaria,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",IMPORT,QUANTITY_KG,2024,298.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Bulgaria,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2024,97.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Switzerland (incl. Liechtenstein 'LI' -> 1994),"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2024,2.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Switzerland (incl. Liechtenstein 'LI' -> 1994),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,76.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Cyprus,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2024,20160.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Germany (incl. German Democratic Republic 'DD' from 1991),"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2024,1858274.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Germany (incl. German Democratic Republic 'DD' from 1991),"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2024,30303.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Germany (incl. German Democratic Republic 'DD' from 1991),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2024,3196027.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Germany (incl. German Democratic Republic 'DD' from 1991),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,763979.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Germany (incl. German Democratic Republic 'DD' from 1991),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",IMPORT,QUANTITY_KG,2024,467573.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Germany (incl. German Democratic Republic 'DD' from 1991),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2024,2836978.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Germany (incl. German Democratic Republic 'DD' from 1991),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2024,1429435.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Germany (incl. German Democratic Republic 'DD' from 1991),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2024,8095.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Denmark,"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2024,8.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Denmark,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",IMPORT,QUANTITY_KG,2024,6000.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Denmark,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2024,31.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Denmark,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2024,8556.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Denmark,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2024,134.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Estonia,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2024,28.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Estonia,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2024,1128.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Spain (incl. Canary Islands 'XB' from 1997),"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2024,81.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Spain (incl. Canary Islands 'XB' from 1997),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2024,1986.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Spain (incl. Canary Islands 'XB' from 1997),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,247407.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Spain (incl. Canary Islands 'XB' from 1997),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2024,109.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Spain (incl. Canary Islands 'XB' from 1997),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2024,0.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Extra-EU27 (from 2020),"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2025,4.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Extra-EU27 (from 2020),"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2024,264109.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Extra-EU27 (from 2020),"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2025,734620.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Extra-EU27 (from 2020),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2024,48934.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Extra-EU27 (from 2020),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2025,93359.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Extra-EU27 (from 2020),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,4800324.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Extra-EU27 (from 2020),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2025,4600553.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Extra-EU27 (from 2020),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",IMPORT,QUANTITY_KG,2024,1302.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Extra-EU27 (from 2020),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",IMPORT,QUANTITY_KG,2025,1518.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Extra-EU27 (from 2020),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2024,104156.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Extra-EU27 (from 2020),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2025,157362.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Extra-EU27 (from 2020),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2024,156101.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Extra-EU27 (from 2020),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2025,175677.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Extra-EU27 (from 2020),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2024,119839.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Extra-EU27 (from 2020),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2025,133549.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Finland,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,1657983.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Finland,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2024,1488.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2024,71582.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2024,98.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2024,381516.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,7740306.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",IMPORT,QUANTITY_KG,2024,352689.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2024,131.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2024,78982.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,"France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2024,637.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,United Kingdom,"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2025,350.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,United Kingdom,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,20728.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,United Kingdom,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2025,21238.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,United Kingdom,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2024,237.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,United Kingdom,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2025,27.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,United Kingdom,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2024,1128.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,United Kingdom,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2025,1287.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Greece,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2024,496915.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Greece,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,4.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Greece,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2024,26.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Croatia,"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2024,418054.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Croatia,"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2024,22789.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Croatia,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2024,4641015.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Croatia,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,763144.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Croatia,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",IMPORT,QUANTITY_KG,2024,163817.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Croatia,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2024,3970.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Croatia,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2024,606696.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Croatia,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2024,85503.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Hungary,"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2024,1008.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Hungary,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2024,874.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Hungary,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,52551.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Hungary,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",IMPORT,QUANTITY_KG,2024,1375.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Hungary,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2024,82.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Hungary,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2024,18362.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Hungary,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2024,0.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Ireland (Eire),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2024,158.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Ireland (Eire),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2024,242.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Intra-EU27 (from 2020),"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2024,5862747.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Intra-EU27 (from 2020),"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2024,324130.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Intra-EU27 (from 2020),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2024,16532721.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Intra-EU27 (from 2020),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",EXPORT,QUANTITY_KG,2024,20429744.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Intra-EU27 (from 2020),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",IMPORT,QUANTITY_KG,2024,2275232.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Intra-EU27 (from 2020),"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, n.e.s.",EXPORT,QUANTITY_KG,2024,20462828.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Intra-EU27 (from 2020),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",IMPORT,QUANTITY_KG,2024,3173512.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Intra-EU27 (from 2020),"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",EXPORT,QUANTITY_KG,2024,186026.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Italy (incl. San Marino 'SM' -> 1993),"Milk and cream, concentrated or containing added sugar or other sweetening matter",IMPORT,QUANTITY_KG,2024,143269.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Italy (incl. San Marino 'SM' -> 1993),"Milk and cream, concentrated or containing added sugar or other sweetening matter",EXPORT,QUANTITY_KG,2024,251340.000
ESTAT:DS-059341(1.0),13/02/26 11:00:00,Annual,Slovenia,Italy (incl. San Marino 'SM' -> 1993),"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or flavoured or containing added sugar or other sweetening matter, fruits, nuts or cocoa",IMPORT,QUANTITY_KG,2024,1476308.000
